            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2454174.500000000, A.D. 2007-Mar-15 00:00:00.0000, -1.728876196766971E+04,  7.571704203114360E+04, -1.931368776223239E+04,
2454175.500000000, A.D. 2007-Mar-16 00:00:00.0000,  9.675514118667701E+03,  3.814102024688237E+04, -8.564207622857037E+03,
2454176.500000000, A.D. 2007-Mar-17 00:00:00.0000, -4.044718902156194E+04,  2.761822088893257E+04, -1.412352653176671E+04,
2454177.500000000, A.D. 2007-Mar-18 00:00:00.0000, -4.297883108586978E+04,  6.786760768946816E+04, -2.185501782988566E+04,
2454178.500000000, A.D. 2007-Mar-19 00:00:00.0000, -2.704787070658131E+04,  7.897559795313451E+04, -2.156840060220971E+04,
2454179.500000000, A.D. 2007-Mar-20 00:00:00.0000, -1.645151949351077E+03,  6.023315857384414E+04, -1.441280423302978E+04,
2454180.500000000, A.D. 2007-Mar-21 00:00:00.0000, -2.189183188867399E+04, -2.954652033988305E+03, -5.925866287088355E+03,
2454181.500000000, A.D. 2007-Mar-22 00:00:00.0000, -4.532452583168155E+04,  5.497607623458072E+04, -2.006878158506994E+04,
2454182.500000000, A.D. 2007-Mar-23 00:00:00.0000, -3.523342627475454E+04,  7.735706310424280E+04, -2.271269784683731E+04,
2454183.500000000, A.D. 2007-Mar-24 00:00:00.0000, -1.313965335553049E+04,  7.241348220385372E+04, -1.853673398518607E+04,
2454184.500000000, A.D. 2007-Mar-25 00:00:00.0000,  1.387834253779638E+04,  2.366974145996441E+04, -5.536343780745413E+03,
2454185.500000000, A.D. 2007-Mar-26 00:00:00.0000, -4.318687536387786E+04,  3.677764227502271E+04, -1.657188859971009E+04,
2454186.500000000, A.D. 2007-Mar-27 00:00:00.0000, -4.149189304254740E+04,  7.120774054526971E+04, -2.273038738034275E+04,
2454187.500000000, A.D. 2007-Mar-28 00:00:00.0000, -2.365750526953506E+04,  7.788869826219820E+04, -2.135604458169957E+04,
2454188.500000000, A.D. 2007-Mar-29 00:00:00.0000,  3.248027145615655E+03,  5.249344932780023E+04, -1.265388561921541E+04,
2454189.500000000, A.D. 2007-Mar-30 00:00:00.0000, -3.263108927325919E+04,  1.130857533606807E+04, -1.037506681514202E+04,
2454190.500000000, A.D. 2007-Mar-31 00:00:00.0000, -4.514650289772129E+04,  6.049436750916021E+04, -2.149604358839645E+04,
2454191.500000000, A.D. 2007-Apr-01 00:00:00.0000, -3.252421663095260E+04,  7.815169299753146E+04, -2.297704958849445E+04,
2454192.500000000, A.D. 2007-Apr-02 00:00:00.0000, -8.527119424602191E+03,  6.793661308569368E+04, -1.750460744344888E+04,
2454193.500000000, A.D. 2007-Apr-03 00:00:00.0000,  1.399350526853690E+04, -8.171782203541795E+00, -1.345208281660439E+03,
2454194.500000000, A.D. 2007-Apr-04 00:00:00.0000, -4.501493298385332E+04,  4.489764834460127E+04, -1.876492696873429E+04,
2454195.500000000, A.D. 2007-Apr-05 00:00:00.0000, -3.958535133516733E+04,  7.390451953601533E+04, -2.348534378123168E+04,
2454196.500000000, A.D. 2007-Apr-06 00:00:00.0000, -1.941876617185329E+04,  7.592471999110762E+04, -2.086463338210773E+04,
2454197.500000000, A.D. 2007-Apr-07 00:00:00.0000,  8.979551596207908E+03,  4.177548555049125E+04, -1.010780780327508E+04,
2454198.500000000, A.D. 2007-Apr-08 00:00:00.0000, -3.905594878251652E+04,  2.385445843781917E+04, -1.406125808979689E+04,
2454199.500000000, A.D. 2007-Apr-09 00:00:00.0000, -4.421878649169652E+04,  6.565415174119330E+04, -2.284653538805155E+04,
2454200.500000000, A.D. 2007-Apr-10 00:00:00.0000, -2.890871822634307E+04,  7.837165948181043E+04, -2.299322579062772E+04,
2454201.500000000, A.D. 2007-Apr-11 00:00:00.0000, -2.867994045610427E+03,  6.156068366307533E+04, -1.585507501649521E+04,
2454202.500000000, A.D. 2007-Apr-12 00:00:00.0000, -1.837669992024784E+04, -5.032797368366824E+03, -5.522088769933644E+03,
2454203.500000000, A.D. 2007-Apr-13 00:00:00.0000, -4.596245599373867E+04,  5.312117350286424E+04, -2.093386191979278E+04,
2454204.500000000, A.D. 2007-Apr-14 00:00:00.0000, -3.677426685870102E+04,  7.634335922697515E+04, -2.404896842249407E+04,
2454205.500000000, A.D. 2007-Apr-15 00:00:00.0000, -1.412931388263201E+04,  7.278948966098449E+04, -1.995642585826596E+04,
